Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
2004,0.0,9.454360000000001,9.5,18.773294545454544,12.0,382.81076272727273,25.005,46.0,45.0,-0.24207,481.7030745454545,37.0,2.25,1.0,385.7177809090909,0.84,876.3635618181819,-0.7310727272727273,-30.14922090909091,0.0,85.0,880.0,68.1,43.77783,45.294492727272726,30.94743,30.571512727272726,30.074619999999996,28.41627,28.590829999999997,38.36914000000001,36.545227272727274,23.87762,23.332131818181814,22.08839181818182,21.858345454545454,44.12838090909091,29.90282636363636,28.069909999999997,29.90282090909091,28.154420000000002,16.85584090909091,37.99444272727273,78.0,12.0,89,8
2005,0.0,9.473032222222223,9.5,3.260543333333333,12.0,381.13573222222226,25.005,46.0,45.0,-0.15309999999999999,481.7097377777778,37.0,2.25,1.0,384.20158444444445,0.84,880.0,-0.28354111111111113,-8.977666666666668,0.0,85.0,880.0,68.1,43.77783,45.26162,30.947430000000004,30.534075555555553,30.07462,28.41627,28.59083,38.42760666666666,36.40185666666667,23.87762,23.35393,22.13199,22.00797777777778,44.18201444444444,29.960015555555554,28.128376666666668,29.961292222222223,28.15442,26.159254444444443,36.04204888888889,78.0,12.0,89,8
2006,0.0,9.410679090909092,9.5,-4.509729090909091,12.0,380.1438518181818,25.005,46.0,45.0,-0.15259,481.71640272727274,37.0,2.3475009090909094,1.0,382.85633909090905,0.84,895.6001054545454,-0.10261272727272729,0.6142963636363636,0.0,85.0,906.6018181818181,68.1,43.77783,45.26162,30.950205454545458,30.576519090909095,30.074619999999996,28.41627,28.590829999999997,38.45365,36.429390000000005,23.88038909090909,23.348932727272725,22.141986363636363,22.11518818181818,44.159833636363636,29.927565454545455,28.154420000000002,29.987340000000003,28.159425454545453,31.537034545454546,35.38274272727273,78.0,12.0,89,8
2007,0.0,9.38888,9.5,-9.008945555555556,12.0,379.4977255555556,25.005,46.0,45.0,-0.12412333333333334,481.7230666666667,37.0,2.5,1.0,382.0,0.8933333333333332,920.0,-0.022476666666666662,6.160113333333333,0.0,85.0,920.0,68.1,43.77783,45.26200333333333,31.008682222222223,30.59831,30.07462,28.41627,28.59083,38.45236444444444,36.516670000000005,23.938855555555556,23.286582222222222,22.26043888888889,22.202467777777777,44.12696,29.901341111111112,28.15442,29.98734,28.21865222222222,35.12916,35.18958111111111,78.0,12.0,89,8
2008,0.0,9.38888,9.5,-14.619615454545453,12.0,378.78857090909094,25.005,46.0,45.0,-0.10672909090909091,481.7297309090909,37.0,2.402521818181818,1.0,381.42824454545456,0.9599999999999999,911.6768454545454,0.07023363636363636,13.055909090909092,0.0,85.0,900.6736927272727,68.1,43.77783,45.314597272727276,31.034710000000004,30.59831,30.074619999999996,28.41627,28.593603636363635,38.39390181818182,36.59894727272727,23.96766818181818,23.26665,22.17559818181818,22.28474818181818,44.12696,29.95982,28.154420000000002,29.987340000000003,28.181216363636363,38.628631818181816,35.295094545454546,78.0,12.0,89,8
2009,0.0,9.38888,9.5,-16.795055555555557,12.0,378.40724666666665,25.005,46.0,45.0,-0.18079,481.73639555555553,37.0,2.25,1.0,381.0,0.9066666666666667,880.0,0.13844333333333333,16.378327777777777,0.0,85.0,880.0,68.1,43.77783,45.29346,31.03471,30.59831,30.07462,28.419400000000003,28.652074444444445,38.36637,36.61760666666666,24.026136666666666,23.26665,22.13824111111111,22.309676666666668,44.12696,29.98862777777778,28.15442,29.98734,28.221781111111113,39.750207777777774,35.905835555555555,78.0,12.0,89,8
2010,0.0,9.38888,9.5,-17.817989999999998,12.0,378.16235363636366,25.005,46.0,45.0,-0.1691481818181818,481.74306,37.0,2.25,1.0,381.0,0.84,880.0,0.18052545454545454,17.277047272727273,0.0,85.0,880.0,68.1,43.77783,45.26304090909091,31.03748363636364,30.59831,30.074619999999996,28.47675272727273,28.67811,38.36637,36.55525090909091,24.046656363636362,23.27164636363636,22.26793818181818,22.377025454545457,44.12696,30.044324545454547,28.15718636363636,29.987340000000003,28.2417,40.211966363636364,36.55029727272727,78.0,12.0,89,8
2011,0.0,9.38888,9.5,-17.676503333333333,12.0,378.17935,25.005,46.0,45.0,-0.13371,481.74972333333335,37.0,2.25,1.0,381.0,0.84,880.0,0.17491444444444446,16.500051111111112,0.0,85.0,880.0,68.1,43.77783,45.31705222222222,31.095957777777773,30.59831,30.07462,28.43619,28.678109999999997,38.36637,36.53346,23.929732222222224,23.333995555555553,22.377022222222223,22.464304444444444,44.12696,30.014663333333335,28.214364444444445,29.98734,28.2417,39.919444444444444,37.16977222222222,78.0,12.0,89,8
2012,0.0,9.38888,9.5,-14.998061818181817,12.0,378.4089445454545,25.005,46.0,45.0,-0.16804454545454545,481.7563872727273,37.0,2.347229090909091,1.0,381.0,0.84,895.5566254545455,0.10173,13.847087272727272,0.0,85.0,906.5581818181818,68.0,43.77783,45.3489,31.122,30.59831,30.07739,28.421270000000003,28.67811,38.36913454545455,36.53845999999999,23.880385454545454,23.353929999999995,22.45930909090909,22.546590000000002,44.12696,30.047093636363638,28.184725454545458,29.987340000000003,28.2417,37.08924636363636,37.85909636363636,78.0,12.0,89,8
2013,0.0,9.38888,9.5,-8.343548888888888,12.0,379.1959355555556,25.005,46.0,45.0,-0.048372222222222226,481.76305222222226,37.0,2.5,1.0,381.8086544444444,0.8933333333333332,920.0,-0.026206666666666666,5.712284444444444,0.0,85.0,920.0,68.0,43.77783,45.3489,31.122,30.59831,30.13456888888889,28.486752222222222,28.676822222222224,38.42630777777778,36.60081333333333,23.94012777777778,23.35393,22.47799666666667,22.565276666666666,44.12696,30.07462,28.215642222222225,29.98734,28.2417,34.10279,38.19097555555555,78.0,12.0,89,8
2014,0.0,9.38888,9.5,-5.654768181818182,12.0,379.4952927272727,25.005,46.0,45.0,-0.030415454545454548,481.76971636363635,37.0,2.448246363636364,1.0,382.0706563636364,0.9599999999999999,911.7193727272727,-0.08252181818181818,2.747,0.0,85.0,900.7173272727273,68.0,43.77783,45.3489,31.122,30.59831,30.102144545454543,28.569031818181816,28.621125454545453,38.396674545454545,36.61573818181818,24.024645454545453,23.353929999999995,22.420637272727273,22.50292818181818,44.12696,30.074619999999996,28.2417,29.990102727272724,28.2417,31.45511181818182,38.26317636363637,78.0,12.0,89,8
2015,0.0,9.385756666666667,9.5,7.122701111111111,12.0,381.1418622222222,25.005,46.0,45.0,-0.10446777777777777,481.77638,37.0,2.25,1.0,383.9752633333333,0.9066666666666667,880.0,-0.4235466666666666,-14.031614444444445,0.0,85.0,880.0,68.0,43.77783,45.3489,31.122,30.59831,30.07462,28.59083,28.652064444444445,38.42758888888889,36.556511111111114,24.053471111111108,23.35393,22.461177777777777,22.48112,44.12696,30.07462,28.242982222222224,30.04855444444444,28.2417,23.069535555555557,37.551032222222226,78.0,12.0,89,8
2016,0.0,9.323406363636364,9.5,11.119431818181818,12.0,381.81809636363636,25.005,46.0,45.0,-0.15146909090909091,481.7830445454545,37.0,2.25,1.0,384.7524281818182,0.84,880.0,-0.5214254545454545,-19.65568,0.0,85.0,880.0,68.0,43.77783,45.3489,31.122,30.59831,30.074619999999996,28.58583090909091,28.67811,38.45641272727273,36.59393818181818,24.111921818181816,23.353929999999995,22.476127272727272,22.476127272727272,44.12696,30.074619999999996,28.301437272727274,30.074619999999996,28.2417,20.758323636363635,35.86787363636363,78.0,12.0,89,8
2017,0.0,9.30159,9.5,13.47623888888889,12.0,382.2920511111111,24.966738888888887,46.0,45.0,-0.12416666666666666,481.7897077777777,37.0,2.25,1.0,385.0,0.84,880.0,-0.6351233333333334,-24.759731111111112,0.0,85.0,880.0,68.0,43.77783,45.3489,31.122,30.59831,30.07462,28.526604444444445,28.678109999999997,38.51358444444444,36.559638888888884,24.13947,23.35705111111111,22.41378,22.41378,44.12696,30.07462,28.32898,30.07462,28.2417,19.028413333333333,33.952934444444445,78.0,12.0,89,8
2018,0.0,9.30159,9.5,19.584724545454545,12.0,383.09013818181813,24.847736363636365,46.0,45.0,-0.10669727272727272,481.7963727272727,37.0,2.25,1.0,385.82139454545455,0.84,895.51148,-0.8514063636363637,-36.01512272727273,0.0,85.0,906.527129090909,68.1,43.77783,45.3489,31.122,30.59831,30.074619999999996,28.569028181818183,28.67811,38.483959999999996,36.65941727272727,24.139470000000003,23.41939818181818,22.403819090909092,22.388848181818183,44.12696,30.077385454545457,28.32898,30.074619999999996,28.2417,14.668838181818181,31.61182363636364,78.0,12.0,89,8
2019,0.0,9.30471,9.5,37.870147777777774,11.429565555555556,385.4713522222222,24.876584444444447,46.0,45.0,-0.09549555555555556,481.8030366666666,37.0,2.2851544444444443,1.0,388.6406588888889,0.84,922.812408888889,-1.6486522222222222,-78.49652666666667,0.8888888888888888,85.0,920.0,68.1,43.77783,45.3489,31.122,30.59831,30.07462,28.59083,28.676826666666663,38.51358333333334,36.64066888888889,24.13947,23.44121,22.52226888888889,22.332736666666666,44.12696,30.135846666666666,28.32898,30.07462,28.2417,0.3614155555555556,27.47090888888889,78.0,12.0,89,8
2020,0.0,9.36706090909091,9.5,29.99498090909091,11.0,384.85650909090907,24.995576363636363,46.0,45.0,-0.06079272727272727,481.8097009090909,37.0,2.3208409090909092,1.0,387.9652281818182,0.84,924.9718545454544,-1.735060909090909,-83.90895727272726,1.0,85.0,920.0,68.1,43.77783,45.3489,31.124764545454546,30.59831,30.074619999999996,28.590829999999997,28.621130909090912,38.48120181818182,36.625735454545456,24.136709999999997,23.436222727272728,22.422502727272725,22.437483636363638,44.12696,30.1619,28.32898,30.074619999999996,28.2417,0.0,21.482846363636362,78.0,12.0,89,8
2021,0.0,9.38576,9.5,18.721251111111112,11.626038888888889,383.65950444444445,25.005,46.0,45.0,-0.15206333333333333,481.81636555555554,37.0,2.3504833333333335,1.0,386.42806222222225,0.9266611111111112,920.0,-2.270311111111111,-83.95152444444444,1.0,85.0,920.0,68.1,43.77783,45.3489,31.183221111111113,30.59831,30.07590222222222,28.58770444444444,28.652054444444445,38.45365,36.68183555555556,24.075701111111112,23.37388111111111,22.1856,22.48112,44.12696,30.16318333333333,28.32898,30.07462,28.24482666666667,0.0,14.94585,78.0,12.0,89,8
2022,0.0,9.328402727272726,9.5,3.087170909090909,12.0,381.81552272727276,25.005,46.0,45.0,-0.15259,481.82302999999996,37.0,2.3923854545454546,1.0,384.67912363636367,0.97999,912.7274545454546,-2.4333536363636363,-80.39832818181819,1.0,85.0,915.3093254545455,68.1,43.77783,45.3489,31.20928,30.603303636363638,30.134358181818182,28.53034909090909,28.67811,38.45640909090909,36.587059090909094,23.92721636363636,23.353929999999995,22.001066363636365,22.486107272727274,44.12696,30.218874545454547,28.32898,30.074619999999996,28.307176363636362,0.0,5.964705454545455,78.0,12.0,89,8
2023,0.0,9.368926666666667,9.5,-3.643661111111111,12.0,380.85952222222227,25.04333,46.0,45.0,-0.18099,481.82969333333335,37.0,2.2982155555555557,1.0,384.0,0.9622144444444444,887.7145022222222,-0.5084233333333334,-21.194971111111112,0.5555555555555556,85.0,880.0,68.1,43.77783,45.3489,31.209279999999996,30.662527777777775,30.161899999999996,28.56776888888889,28.678109999999997,38.51357888888889,36.65877444444445,23.753935555555554,23.35393,21.951195555555554,22.55468,44.12696,30.187958888888886,28.32898,30.075896666666665,28.32898,0.0,0.7812744444444444,78.0,12.0,89,8
2024,0.0,9.38888,9.5,-3.1408518181818184,12.0,380.84739454545456,25.16230181818182,46.0,45.0,-0.13998363636363637,481.83635727272724,37.0,2.25,1.0,384.0,0.8972781818181819,871.7672145454545,-0.06752363636363636,-0.011568181818181818,0.0,85.0,860.7656890909092,68.1,43.77783,45.3489,31.20928,30.620116363636363,30.1619,28.525356363636366,28.67811,38.48396636363636,36.51159818181819,23.640579090909092,23.353929999999995,21.831494545454547,22.694331818181816,44.12696,30.164662727272727,28.331739090909092,30.134339999999998,28.32898,0.0,0.08002545454545454,78.0,12.0,89,8
2025,0.0,9.38888,9.5,-3.011112222222222,12.0,380.8,25.1717,46.0,45.0,-0.029187777777777774,481.8430222222222,37.0,2.25,1.0,384.0,0.86002,854.5042566666666,-0.045377777777777774,0.0,0.0,85.0,867.9517133333334,68.1,43.77783,45.3489,31.209279999999996,30.59831,30.160618888888887,28.50355,28.678109999999997,38.51485333333333,36.44929333333333,23.55585222222222,23.350815555555553,21.85330888888889,22.672517777777777,44.12696,30.221834444444443,28.390186666666665,30.161899999999996,28.32898,0.0,0.0,78.0,12.0,89,8
2026,0.0,9.38888,9.5,-3.0811890909090907,12.0,380.7818190909091,25.1717,46.0,45.0,-0.10441636363636363,481.8496863636364,37.0,2.25,1.0,384.0,0.88002,880.0,-0.06651363636363637,0.0,0.0,85.0,880.0,68.1,43.77783,45.3489,31.20928,30.59831,30.104925454545455,28.503550000000004,28.680872727272728,38.53817454545455,36.51663818181818,23.590971818181814,23.288474545454548,21.945573636363637,22.58523818181818,44.12696,30.189446363636364,28.41627,30.1619,28.333974545454545,0.0,0.0,78.0,12.0,89,8
2027,0.0,9.38888,9.5,-3.2341088888888887,12.0,380.8,25.1717,46.0,45.0,-0.18070666666666668,481.85635,37.0,2.25,1.0,384.0,0.90002,880.0,-0.07088888888888889,0.0,0.0,85.0,880.0,68.1,43.77821111111112,45.3489,31.209279999999996,30.60143,30.13583222222222,28.50355,28.73932444444445,38.479733333333336,36.60391777777778,23.676976666666665,23.26665,22.09831,22.501073333333334,44.12696,30.161899999999996,28.41627,30.161899999999996,28.39320222222222,0.0,0.0,78.0,12.0,89,8
2028,0.0,9.38888,9.5,-3.131264545454546,12.0,380.7668745454546,25.1717,46.0,45.0,-0.14002727272727272,481.8630145454545,37.0,2.25,1.0,384.0,0.92002,880.0,-0.05196454545454545,0.0,0.0,85.0,880.0,68.1,43.83079545454546,45.3489,31.20928,30.658783636363637,30.1619,28.503550000000004,28.76539,38.45640454545455,36.68121545454546,23.703059999999997,23.261666363636365,22.257917272727273,22.48112,44.12696,30.1619,28.41627,30.164654545454543,28.350796363636366,0.0,0.0,78.0,12.0,89,8
2029,0.0,9.38888,9.5,-3.398493333333333,12.0,380.75160222222223,25.1717,46.0,45.0,-0.02917888888888889,481.86967777777784,37.0,2.2847844444444445,1.0,384.0,0.9400299999999999,890.0099155555556,-0.07040111111111111,0.0,0.0,85.0,899.01216,68.1,43.810072222222225,45.3489,31.209279999999996,30.61825111111111,30.161899999999996,28.50355,28.76539,38.51357111111111,36.64068111111111,23.70306,23.19932777777778,22.233003333333333,22.48112,44.12696,30.161899999999996,28.41627,30.22181888888889,28.32898,0.0,0.0,78.0,12.0,89,8
2030,0.0,9.38888,9.5,-3.388208181818182,12.0,380.7486909090909,25.12973,46.0,45.0,-0.045927272727272726,481.8763427272727,37.0,2.5,1.0,384.0,0.9572863636363637,920.0,-0.07062181818181817,0.0,0.0,85.0,920.0,68.1,43.83079363636364,45.3489,31.20652,30.59831,30.1619,28.503550000000004,28.76263090909091,38.48121909090909,36.62572909090909,23.708567272727272,23.174387272727273,22.083381818181817,22.48610181818182,44.12696,30.1619,28.41627,30.189466363636367,28.32898,0.0,0.0,78.0,12.0,89,8
2031,0.0,9.38888,9.5,-3.42382,12.0,380.77382555555556,25.010796666666668,46.0,45.0,-0.057002222222222225,481.8830066666667,37.0,2.409681111111111,1.0,384.0,0.9600000000000001,909.9931677777778,-0.06702111111111111,0.0,0.0,85.0,900.9906666666667,68.1,43.809693333333335,45.3489,31.148071111111108,30.59831,30.16062111111111,28.506667777777775,28.70418444444444,38.45492444444445,36.68495333333333,23.826715555555555,23.11204888888889,21.98049888888889,22.545325555555554,44.12696,30.161899999999996,28.41627,30.161899999999996,28.3321,0.0,0.0,78.0,12.0,89,8
2032,0.0,9.38888,9.5,-3.1947518181818184,12.0,380.7818181818182,25.005,46.0,45.0,-0.1795490909090909,481.88967090909085,37.0,2.25,1.0,384.0,0.8727272727272727,880.0,-0.05883818181818182,0.0,0.0,85.0,880.0,68.1,43.77783,45.35031636363636,31.12475727272727,30.59831,30.10493090909091,28.56901181818182,28.67811,38.513360000000006,36.63756636363636,23.940086363636365,23.08710818181818,22.02287909090909,22.50792909090909,44.12696,30.164657272727275,28.419021818181818,30.1619,28.38946,0.0,0.0,78.0,12.0,89,8
2033,0.0,9.38888,9.5,-3.228642222222222,12.0,380.8,25.005,46.0,45.0,-0.20025777777777776,481.8963355555556,37.0,2.25,1.0,384.0,0.84,880.0,-0.06750444444444444,0.0,0.0,85.0,880.0,68.1,43.77821111111112,45.403932222222224,31.183201111111114,30.59831,30.135821111111113,28.58771222222222,28.67938666666667,38.54093,36.55652222222222,24.027364444444444,23.02477,22.04159888888889,22.554658888888888,44.12696,30.22182666666667,28.477453333333333,30.163172222222222,28.35205111111111,0.0,0.0,78.0,12.0,89,8
2034,0.0,9.38888,9.5,-3.1869718181818185,12.0,380.7805063636364,25.005,46.0,45.0,-0.15372545454545453,481.903,37.0,2.25,1.0,384.0,0.84,880.67298,-0.06792999999999999,0.0,0.0,85.0,884.6034054545454,68.1,43.832207272727274,45.383216363636365,31.212036363636365,30.59831,30.1619,28.52536818181818,28.737832727272732,38.54093,36.598919090909085,24.114643636363635,22.999829090909092,21.97926090909091,22.699295454545453,44.12696,30.192214545454544,28.503550000000004,30.221604545454547,28.38945818181818,0.0,0.0,78.0,12.0,89,8
2035,0.0,9.38888,9.5,-3.3048144444444443,12.0,380.7483922222222,25.005,46.0,45.0,-0.12424,481.9096633333333,37.0,2.4511133333333337,1.0,384.0,0.84,915.8001666666665,-0.05513,0.2656722222222222,0.0,85.0,920.0,68.1,43.86511,45.404312222222224,31.270477777777778,30.59831,30.161899999999996,28.50355,28.76539,38.54093,36.62074,24.20065222222222,22.937487777777775,21.95743,22.73985,44.12696,30.223097777777777,28.50227777777778,30.24918,28.35205111111111,1.560261111111111,0.0,78.0,12.0,89,8
2036,0.0,9.38888,9.5,-5.791657272727273,12.0,380.48800545454543,25.005,46.0,45.0,-0.048220909090909085,481.9163272727273,37.0,2.5,1.0,383.5809381818182,0.9272727272727272,920.0,0.4850563636363637,33.92841090909091,0.0,85.0,920.0,68.1,43.86511,45.43618,31.29656,30.603294545454546,30.1619,28.508535454545452,28.76539,38.54368090909091,36.62572545454545,24.22949909090909,22.91752,21.96738636363636,22.677515454545457,44.128375454545456,30.24918,28.446594545454545,30.24918,28.39444545454545,20.471885454545454,0.5301027272727272,78.0,12.0,89,8
2037,0.0,9.391986666666666,9.5,-16.785724444444444,12.0,379.1437433333333,25.005,46.0,45.0,-0.0002722222222222222,481.9229922222222,37.0,2.465568888888889,1.0,381.65447555555556,0.9600000000000001,914.4910488888888,1.5148044444444446,91.38368666666666,0.0,85.0,901.0442822222223,68.1,43.86511,45.4358,31.29656,30.665635555555557,30.161899999999996,28.570876666666663,28.76539,38.602112222222225,36.68806555555555,24.287930000000003,22.920630000000003,22.098274444444442,22.665005555555556,44.182365555555556,30.24918,28.478717777777774,30.24918,28.41627,31.85768,4.616288888888889,78.0,12.0,89,8
2038,0.0,9.454321818181818,9.5,-18.120645454545453,12.0,378.8528881818182,25.005,46.0,45.53361,0.0,481.9296563636364,37.0,2.25,1.0,381.5118572727273,0.8890418181818182,880.0,0.9786945454545454,59.839755454545454,0.0,85.0,880.0,68.1,43.86511,45.383219090909094,31.29656,30.68559,30.1619,28.590829999999997,28.76539,38.62821,36.70802,24.311280909090907,22.987946363636365,22.252923636363636,22.85201181818182,44.21424,30.251934545454546,28.563248181818178,30.24918,28.41627,37.346382727272726,9.538415454545456,78.0,12.0,89,8
2039,0.0,9.47616,9.5,-39.193493333333336,12.0,376.2629611111111,25.005,46.0,45.81884222222222,0.05666666666666667,481.93632,37.0,2.25,1.0,378.62801666666667,0.8044011111111111,875.5545822222223,1.7032144444444444,102.33047888888888,0.0,85.0,880.0,68.1,43.86511,45.40430777777778,31.297834444444447,30.685590000000005,30.161899999999996,28.59083,28.76539,38.62694111111111,36.704905555555555,24.254124444444447,23.072118888888888,22.17192888888889,22.91752,44.21424,30.310373333333335,28.59083,30.24918,28.41627,44.96138444444445,14.128637777777778,78.0,12.0,89,8
2040,0.0,9.471183636363635,9.5,-28.054712727272726,12.0,377.1908918181818,25.005,46.0,46.0,0.06271818181818181,481.9429845454546,37.0,2.258390909090909,1.0,379.90485545454544,0.8,881.3424981818182,0.8604109090909091,57.57958272727273,0.0,85.0,891.8692254545455,68.0,43.86511,45.43618,31.356270909090913,30.68559,30.1619,28.590829999999997,28.768144545454547,38.571265454545454,36.64754727272727,24.29194090909091,23.097065454545454,22.13199,22.912545454545455,44.21424,30.33370727272727,28.590829999999997,30.24918,28.41627,33.880427272727275,19.119481818181818,78.0,12.0,89,8
2041,0.0,9.411954444444444,9.5,-2.9918733333333334,12.0,380.1969311111111,25.005,46.0,46.0,-0.047147777777777775,481.9496477777778,37.0,2.496367777777778,1.0,382.9418866666667,0.8888888888888888,919.4188311111112,-0.28372444444444445,-2.831944444444444,0.0,85.0,920.0,68.0,43.86511,45.43618,31.382567777777776,30.685590000000005,30.16062666666667,28.59083,28.825308888888888,38.60210444444445,36.68494777777778,24.43637777777778,23.162504444444448,22.125777777777778,22.84710777777778,44.21424,30.27527111111111,28.59083,30.24918,28.41627,24.112837777777777,19.558447777777776,78.0,12.0,89,8
2042,0.0,9.44934,9.5,0.47119,12.0,380.88692636363635,25.005,46.0,46.0,-0.05952181818181818,481.95631272727275,37.0,2.5,1.0,383.96691454545453,0.9599999999999999,931.7382109090909,-0.5875827272727272,-14.568243636363635,0.0,85.0,939.1032727272727,68.0,43.86511,45.43618,31.32413181818182,30.68559,30.10494272727273,28.590829999999997,28.792965454545456,38.62546454545455,36.64256727272727,24.494083636363634,23.249783636363638,22.001111818181815,22.759828181818182,44.21282454545454,30.24918,28.590829999999997,30.24918,28.421250909090908,24.052708181818183,18.351488181818183,78.0,12.0,89,8
2043,0.0,9.408851111111112,9.5,-3.660826666666667,12.0,380.46780333333334,25.005,46.0,46.0,-0.09540555555555555,481.9629766666667,37.0,2.5,1.0,383.0151122222222,0.9600000000000001,954.5438288888888,-0.23799333333333333,-2.0834455555555556,0.0,85.0,941.0976111111112,68.0,43.86511,45.43618,31.29528777777778,30.685590000000005,30.13580222222222,28.59083,28.76539,38.56704333333333,36.62385,24.609667777777776,23.333957777777776,21.954323333333335,22.669443333333334,44.15921111111111,30.24918,28.59083,30.24918,28.48358888888889,32.01757111111111,17.57168111111111,78.0,12.0,89,8
2044,0.0,9.38888,9.5,-25.143199090909093,12.0,377.8992827272727,25.005,46.0,46.0,-0.03147090909090909,481.9696409090909,37.0,2.5,1.0,380.7231527272727,0.9599999999999999,920.0,0.4259154545454545,46.545736363636365,0.0,85.0,920.0,68.0,43.86511,45.43618,31.239604545454544,30.69057,30.1619,28.590829999999997,28.76264,38.54093,36.69116818181818,24.597975454545452,23.358904545454546,21.896964545454548,22.519831818181817,44.181326363636366,30.24918,28.593575454545455,30.24918,28.503550000000004,42.51111454545455,18.091956363636363,78.0,12.0,89,8
2045,0.0,9.38888,9.5,-37.570724444444444,12.0,376.1848588888889,25.005,46.0,46.0,-0.07602333333333335,481.9763055555556,37.0,2.5,1.0,378.6566222222222,0.9600000000000001,917.2738644444445,0.8246133333333333,66.54995000000001,0.0,85.0,920.0,68.0,43.86511,45.43618,31.27046111111111,30.749797777777776,30.161899999999996,28.58460888888889,28.704208888888886,38.54093,36.77222777777777,24.452275555555556,23.424342222222222,21.934346666666666,22.410707777777777,44.21424,30.250451111111108,28.651995555555555,30.24918,28.500438888888887,43.69828777777778,21.669716666666666,78.0,12.0,89,8
2046,0.0,9.38888,9.5,-63.10316727272727,12.0,372.9577781818182,25.005,46.0,46.0,-0.10546909090909092,481.98296909090914,37.0,2.5,1.0,375.3720727272728,0.9599999999999999,918.5944054545454,1.5413645454545455,96.22405818181818,0.0,85.0,920.0,68.0,43.86511,45.43759363636364,31.29656,30.707421818181817,30.1619,28.459934545454544,28.67811,38.54367454545455,36.72985181818182,24.347113636363634,23.50665090909091,21.882047272727274,22.32839909090909,44.21424,30.308881818181817,28.67811,30.24918,28.44307909090909,49.96841181818181,26.524632727272728,78.0,12.0,89,8
2047,0.0,9.391981111111111,9.5,-80.67334222222222,12.0,370.4073911111111,25.005,46.0,46.0,-0.09571333333333334,481.9896333333333,37.0,2.5,1.0,372.83857111111115,0.9600000000000001,912.8309022222222,1.6700133333333333,104.37837333333333,0.0,85.0,909.9927222222223,68.0,43.86511,45.49120222222222,31.29656,30.685590000000005,30.161899999999996,28.42248777777778,28.67938,38.60083,36.71113,24.43888666666667,23.53160111111111,21.73554,22.309653333333333,44.21424,30.336460000000002,28.678109999999997,30.24918,28.483583333333335,51.49983333333333,32.61326333333333,78.0,12.0,89,8
2048,0.0,9.449338181818181,9.5,-50.96828181818182,12.0,373.2484809090909,25.005,46.0,46.0,-0.0022954545454545454,481.9962972727273,37.0,2.267588181818182,1.0,375.83362,0.8782527272727272,884.7939536363637,0.8376518181818181,59.74400363636364,0.0,85.0,880.0,67.9,43.86511,45.4705090909091,31.299308181818184,30.690567272727275,30.16464818181818,28.547158181818187,28.740558181818184,38.571273636363635,36.783421818181814,24.621674545454542,23.59393,21.69558,22.371989090909093,44.21282636363636,30.33646,28.67811,30.24918,28.503550000000004,37.583133636363634,37.802305454545454,78.0,12.0,89,8
2049,0.0,9.40885888888889,9.5,32.11947333333333,12.0,383.2075922222223,25.005,46.0,46.0,0.0,481.9970333333333,37.0,2.3055577777777776,1.0,385.98819333333336,0.8356177777777778,907.9744455555556,-1.0454488888888889,-45.50822888888889,0.4444444444444444,85.0,916.672,67.9,43.86511,45.49157888888889,31.357734444444443,30.75290222222222,30.223074444444446,28.59083,28.826567777777775,38.60082666666667,36.92371222222222,24.971485555555557,23.61578,21.69248,22.409346666666668,44.159214444444444,30.335191111111108,28.676845555555555,30.250444444444447,28.50355,2.036572222222222,38.005426666666665,78.0,12.0,89,8
2050,0.0,9.38888,9.5,46.94210090909091,12.0,385.9775854545455,25.005,46.0,46.0,0.0,481.9903581818182,37.0,2.258126363636364,1.0,388.8690690909091,0.84,920.6500909090909,-1.6607463636363635,-79.96109454545454,1.0,85.0,924.5110472727273,67.9,43.86511,45.52346,31.38384,30.77287,30.246433636363633,28.590829999999997,28.85267,38.57127454545454,36.83897636363636,25.218926363636363,23.62074909090909,21.630150909090908,22.720988181818182,44.18132,30.276765454545455,28.621170909090907,30.30611909090909,28.503550000000004,1.6772663636363638,32.67198727272727,78.0,12.0,89,8
