Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C].1,Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
3012,0.0,3.8009090909090903,4.0,-5.37,13.0,364.3636363636364,25.34,51.0,50.0,-0.12000000000000001,531.9145454545454,40.0,4.25,1.0,367.0,1.5199999999999998,1560.0,-0.00818181818181818,0.0,0.0,85.0,1560.0,40.5,48.05,50.76,33.92,34.53,33.04,31.56,31.91,40.765454545454546,38.68,27.586363636363636,20.471818181818183,21.034545454545455,22.08,48.4,30.729090909090907,29.55,29.594545454545457,28.5,0.0,0.0,42.5,14.0,88.5,8
3013,0.0,3.855555555555556,4.0,-5.268888888888889,13.0,364.4222222222222,25.34,51.0,50.0,-0.03777777777777778,531.8966666666666,40.0,4.25,1.0,367.0,1.52,1560.0,-0.003333333333333333,0.0,0.0,85.0,1560.0,40.5,48.05,50.76,33.92,34.53,33.04,31.559999999999995,31.952222222222222,40.72,38.663333333333334,27.674444444444443,20.57888888888889,21.04888888888889,22.096666666666668,48.4,30.77,29.549999999999997,29.64,28.5,0.0,0.0,42.5,14.0,88.5,8
3014,0.0,3.89,4.0,-5.367272727272727,13.0,364.4,25.34,51.0,50.0,-0.1390909090909091,531.8809090909091,40.0,4.25,1.0,367.0,1.5199999999999998,1560.0,-0.018181818181818184,0.0,0.0,85.0,1560.0,40.5,48.05,50.79909090909091,33.92,34.53,33.04,31.61090909090909,31.99,40.72,38.68090909090909,27.762727272727272,20.75181818181818,21.033636363636365,22.184545454545454,48.4,30.769999999999996,29.55,29.64,28.5,0.0,0.0,42.5,14.0,88.5,8
3015,0.0,3.8899999999999997,4.0,-5.5633333333333335,13.0,364.43888888888887,25.34,51.0,50.0,-0.12333333333333332,531.8644444444444,40.0,4.314444444444444,1.0,367.0,1.52,1585.868888888889,-0.014444444444444446,0.0,0.0,85.0,1607.42,40.5,48.05,50.85,33.92,34.53,33.04,31.649999999999995,31.95111111111111,40.72,38.72,27.81,20.82,21.0,22.272222222222222,48.4,30.77,29.59444444444445,29.682222222222222,28.5,0.0,0.0,42.5,14.0,88.5,8
3016,0.0,3.89,4.0,-5.791818181818182,13.0,364.3863636363636,25.34,51.0,50.0,-0.045454545454545456,531.8472727272728,40.0,4.5,1.0,367.0,1.6363636363636365,1646.5372727272727,-0.004545454545454545,0.0,0.0,85.0,1640.0,40.5,48.094545454545454,50.85,33.92,34.53,33.04,31.65,31.951818181818183,40.766363636363636,38.765454545454546,27.76181818181818,20.875454545454545,20.99909090909091,22.31,48.4,30.769999999999996,29.594545454545457,29.730000000000004,28.5,0.0,0.0,42.5,14.0,88.5,8
3017,0.0,3.8899999999999997,4.0,-5.788888888888889,13.0,364.4055555555555,25.34,51.0,50.0,-0.14222222222222222,531.8311111111111,40.0,4.488888888888889,1.0,367.0,1.68,1642.648888888889,-0.02333333333333333,0.0,0.0,85.0,1625.1844444444444,40.5,48.14,50.85,33.92,34.53,33.04,31.649999999999995,31.989999999999995,40.81,38.69888888888889,27.674444444444443,20.962222222222223,20.945555555555554,22.31,48.4,30.81666666666667,29.549999999999997,29.73,28.5,0.0,0.0,42.5,14.0,88.5,8
3018,0.0,3.89,4.0,-5.86090909090909,13.0,364.45,25.34,51.0,50.0,-0.18363636363636363,531.8145454545455,40.0,4.251818181818181,1.0,367.0,1.5927272727272728,1600.35,-0.0018181818181818182,0.0,0.0,85.0,1600.0,40.5,48.13999999999999,50.85,33.92,34.53,33.04,31.65,31.99,40.85454545454545,38.68,27.63,21.099090909090908,20.91181818181818,22.35909090909091,48.443636363636365,30.86,29.55,29.730000000000004,28.5,0.0,0.0,42.5,14.0,88.5,8
3019,0.0,3.8899999999999997,4.0,-5.678888888888888,13.0,364.45,25.34,51.0,50.0,-0.2677777777777778,531.7966666666666,40.0,4.261111111111111,1.0,367.0,1.52,1600.0,-0.017777777777777778,0.0,0.0,85.0,1600.0,40.5,48.14,50.85,33.958888888888886,34.53,33.04,31.649999999999995,31.989999999999995,40.85333333333333,38.663333333333334,27.586666666666666,21.17,21.013333333333335,22.445555555555554,48.49,30.86,29.59444444444445,29.73,28.5,0.0,0.0,42.5,14.0,88.5,8
3020,0.0,3.89,4.0,-6.04909090909091,13.0,364.4818181818182,25.34,51.0,50.0,-0.16272727272727272,531.7809090909091,40.0,4.498181818181819,1.0,367.0,1.6072727272727272,1600.0,-0.009090909090909092,0.0,0.0,85.0,1600.0,40.5,48.13999999999999,50.85,33.95818181818182,34.53,33.04,31.65,31.99,40.81,38.68090909090909,27.54,21.223636363636363,21.08181818181818,22.48,48.45181818181818,30.86,29.64,29.769090909090906,28.5,0.0,0.0,42.5,14.0,88.5,8
3021,0.0,3.8899999999999997,4.0,-5.814444444444444,13.0,364.45,25.34,51.0,50.0,-0.15,531.7644444444445,40.0,4.488888888888889,1.0,367.0,1.68,1600.0,-0.024444444444444446,0.0,0.0,85.0,1594.0866666666668,40.5,48.14,50.85,33.958888888888886,34.53,33.04,31.649999999999995,31.989999999999995,40.85444444444445,38.72,27.49888888888889,21.26,21.188888888888886,22.48,48.443333333333335,30.86,29.64,29.809999999999995,28.5,0.0,0.0,42.5,14.0,88.5,8
3022,0.0,3.89,4.0,-6.128181818181818,13.0,364.46818181818185,25.34,51.0,50.0,-0.15,531.7472727272727,40.0,4.251818181818181,1.0,367.0,1.5718181818181818,1566.1636363636362,-0.012727272727272726,0.0,0.0,85.0,1560.0,40.5,48.13999999999999,50.88727272727272,33.95818181818182,34.53,33.04,31.595454545454547,31.99,40.85363636363636,38.766363636363636,27.412727272727274,21.36181818181818,21.26,22.47909090909091,48.49,30.86,29.64,29.81,28.55363636363636,0.0,0.0,42.5,14.0,88.5,8
3023,0.0,3.8899999999999997,4.0,-9.184444444444445,13.0,364.14444444444445,25.34,51.0,50.0,-0.12333333333333332,531.7311111111111,40.0,4.25,1.0,366.5222222222222,1.5555555555555556,1559.1177777777777,0.7533333333333334,40.41333333333333,0.0,85.0,1560.0,40.5,48.14,50.93,33.958888888888886,34.53,33.04,31.61111111111111,31.989999999999995,40.81,38.8,27.324444444444442,21.43,21.26,22.428888888888892,48.53111111111111,30.86,29.64,29.809999999999995,28.537777777777777,22.36111111111111,0.34,42.5,14.0,88.5,8
3024,0.0,3.89,4.0,-31.810909090909092,13.0,361.8772727272727,25.34,51.0,50.0,-0.045454545454545456,531.7145454545455,40.0,4.25,1.0,364.55454545454546,1.5845454545454545,1557.0854545454545,2.111818181818182,133.7290909090909,0.0,85.0,1561.4881818181818,40.5,48.13999999999999,50.93,34.0,34.53,33.04,31.594545454545457,31.99,40.89818181818182,38.8,27.280000000000005,21.430909090909093,21.206363636363637,22.44454545454545,48.57909090909091,30.86,29.64,29.81,28.5,41.32454545454545,6.344545454545455,42.5,14.0,88.5,8
3025,0.0,3.8899999999999997,4.0,-52.516666666666666,13.0,359.72222222222223,25.34,51.044444444444444,50.0,-0.1288888888888889,531.6966666666667,40.0,4.424444444444444,1.0,361.82222222222225,1.6122222222222224,1587.9677777777777,2.011111111111111,128.32444444444445,0.0,85.0,1599.5966666666666,40.5,48.18111111111111,50.93,34.0,34.53,33.04,31.559999999999995,31.989999999999995,40.941111111111105,38.8,27.28,21.485555555555557,21.11888888888889,22.48,48.58,30.86,29.682222222222222,29.809999999999995,28.5,47.66111111111111,14.19888888888889,42.5,14.0,88.5,8
3026,0.0,3.89,4.0,-68.59363636363636,13.0,357.92727272727274,25.34,51.14545454545455,50.0,-0.11454545454545455,531.680909090909,40.0,4.440909090909091,1.0,360.21818181818185,1.637272727272727,1576.5163636363636,1.8645454545454543,120.20636363636363,0.0,85.0,1521.5027272727273,40.5,48.22909090909091,50.93,34.04636363636364,34.53,33.04,31.61090909090909,32.03818181818182,40.9,38.85363636363636,27.36909090909091,21.521818181818183,21.13818181818182,22.533636363636365,48.61727272727273,30.904545454545453,29.730000000000004,29.85636363636364,28.55454545454546,50.24818181818182,21.34181818181818,42.5,14.0,88.5,8
3027,0.0,3.8899999999999997,4.0,-79.78777777777778,13.0,356.6111111111111,25.34,51.266666666666666,50.0,-0.19111111111111112,531.6644444444444,40.0,4.022222222222222,1.0,358.29999999999995,1.528888888888889,1417.2166666666667,1.7233333333333334,111.59333333333333,0.0,85.0,1476.52,40.4,48.23,50.93,34.09,34.53,33.08555555555555,31.649999999999995,32.08,40.94222222222223,38.83777777777778,27.46,21.626666666666665,21.327777777777776,22.621111111111112,48.67,30.950000000000003,29.73,29.899999999999995,28.59,49.70666666666667,27.797777777777778,42.5,14.0,88.5,8
3028,0.0,3.941818181818182,4.0,-74.50545454545454,13.0,356.8272727272727,25.34,51.99090909090909,50.0,-0.10454545454545454,531.6472727272727,40.0,4.572727272727272,1.0,358.96363636363634,1.549090909090909,1629.3318181818183,1.3554545454545455,87.24363636363636,0.0,85.0,1584.682727272727,40.4,48.23,50.93,34.09,34.53,33.085454545454546,31.65,32.08,40.98090909090909,38.85363636363636,27.50090909090909,21.80090909090909,21.43,22.65909090909091,48.67,30.95,29.769090909090906,29.9,28.59,47.38181818181818,33.17363636363637,42.5,14.0,88.5,8
3029,0.0,3.98,4.0,-68.25888888888889,13.0,357.34444444444443,25.34,52.0,50.0,-0.14666666666666667,531.6311111111112,40.0,4.0,1.0,360.0,1.528888888888889,1404.7311111111112,1.1288888888888888,71.57,0.0,85.0,1400.0,40.4,48.23,50.93,34.09,34.577777777777776,33.04,31.649999999999995,32.08,41.02777777777778,38.83777777777778,27.63111111111111,22.026666666666667,21.38222222222222,22.603333333333335,48.67,30.950000000000003,29.809999999999995,29.899999999999995,28.59,47.02777777777778,37.35333333333333,42.5,14.0,88.5,8
3030,0.0,3.9263636363636363,4.0,-63.608181818181826,13.0,357.6318181818182,25.34,52.0,50.0,-0.15,531.6145454545455,40.0,4.0,1.0,360.0,1.44,1400.0,0.8863636363636364,60.45545454545454,0.0,85.0,1398.5263636363636,40.3,48.23,50.93,34.09,34.56181818181818,33.04,31.65,32.08,41.11545454545455,38.80090909090909,27.80636363636364,22.236363636363635,21.240909090909092,22.57,48.67,30.95,29.81,29.9,28.59,46.42545454545455,40.768181818181816,42.5,14.0,88.5,8
3031,0.0,3.8899999999999997,4.0,-61.43444444444444,13.0,357.7555555555556,25.34,52.0,50.0,-0.16666666666666666,531.5966666666667,40.0,3.651111111111111,1.0,359.9566666666667,1.3955555555555557,1306.1466666666665,0.7433333333333334,55.205555555555556,0.0,85.0,1263.0411111111111,40.3,48.23,50.93,34.13333333333333,34.53,33.04,31.649999999999995,32.08,41.11555555555556,38.855555555555554,27.936666666666667,22.41111111111111,21.067777777777778,22.57,48.67,30.950000000000003,29.809999999999995,29.944444444444443,28.59,47.833333333333336,43.38777777777778,42.5,14.0,88.5,8
3032,0.0,3.89,4.0,-74.32818181818182,13.0,356.3636363636364,25.34,52.0,50.0,-0.18999999999999997,531.5809090909091,40.0,3.5,1.0,358.3481818181818,1.3018181818181818,1232.7272727272727,0.9372727272727274,64.20545454545454,0.0,85.0,1240.0,40.3,48.23,50.93,34.13363636363636,34.53,33.04,31.65,32.08,41.11545454545455,38.89090909090909,28.024545454545454,22.534545454545455,20.94727272727273,22.62090909090909,48.67,30.95,29.81,29.99,28.59,49.18727272727272,46.26181818181818,42.5,14.0,88.5,8
3033,0.0,3.8899999999999997,4.0,-67.55777777777777,13.0,356.8488888888889,25.34,52.0,50.0,-0.07111111111111111,531.5644444444445,40.0,3.4366666666666665,1.0,358.9944444444444,1.1944444444444444,1229.878888888889,0.74,55.23777777777778,0.0,85.0,1216.4311111111112,40.2,48.23,50.93,34.09,34.53,33.04,31.649999999999995,32.037777777777784,41.20333333333333,38.94222222222223,27.97888888888889,22.673333333333332,20.962222222222223,22.66,48.70444444444445,30.950000000000003,29.809999999999995,29.989999999999995,28.59,46.64333333333334,49.086666666666666,42.5,14.0,88.5,8
3034,0.0,3.89,4.0,-40.801818181818184,13.0,359.4581818181818,25.34,52.0,50.0,-0.03909090909090909,531.5472727272727,40.0,3.25,1.0,361.6518181818182,1.1281818181818182,1203.6372727272728,0.4027272727272727,30.519090909090913,0.0,85.0,1200.0,40.2,48.26818181818182,50.89454545454546,34.09,34.53,33.04,31.594545454545457,31.99,41.20363636363636,38.92545454545455,27.936363636363637,22.69181818181818,21.00090909090909,22.706363636363637,48.75,30.95,29.81,29.99,28.59,43.79727272727273,50.77090909090909,42.5,14.0,88.5,8
3035,0.0,3.8899999999999997,4.0,-48.36333333333333,13.0,358.74111111111114,25.34,52.0,50.0,-0.14222222222222222,531.531111111111,40.0,3.25,1.0,361.0488888888889,1.12,1200.0,0.44,35.352222222222224,0.0,85.0,1194.2166666666667,40.2,48.32,50.85,34.09,34.53,33.04,31.559999999999995,31.989999999999995,41.16,38.83777777777778,27.98,22.70777777777778,21.10111111111111,22.74,48.75,30.950000000000003,29.809999999999995,29.989999999999995,28.59,48.349999999999994,51.778888888888886,42.0,14.0,88.5,8
3036,0.0,3.89,4.0,-72.08909090909091,13.0,356.32,25.34,52.0,50.0,-0.16818181818181818,531.5145454545454,40.0,3.25,1.0,358.49454545454546,1.12,1166.270909090909,0.7227272727272728,53.439090909090915,0.0,85.0,1160.0,40.2,48.32,50.807272727272725,34.13363636363636,34.53,33.085454545454546,31.56,31.99090909090909,41.24636363636363,38.905454545454546,27.935454545454547,22.73909090909091,21.16909090909091,22.69181818181818,48.75,30.95,29.85636363636364,30.031818181818185,28.59,49.093636363636364,53.83,42.0,14.0,88.5,8
3037,0.0,3.8899999999999997,4.0,-52.98777777777778,13.0,357.94777777777773,25.34,51.74666666666667,50.0,-0.2111111111111111,531.4966666666667,40.0,3.25,1.0,360.13666666666666,1.12,1160.0,0.38555555555555554,37.906666666666666,0.0,85.0,1160.0,40.1,48.32,50.76,34.18,34.53,33.13,31.559999999999995,32.037777777777784,41.29,38.98,27.80333333333333,22.691111111111113,21.11888888888889,22.70777777777778,48.714444444444446,30.950000000000003,29.899999999999995,30.11777777777778,28.59,43.62555555555556,56.30111111111111,42.0,14.0,88.5,8
3038,0.0,3.89,4.0,-26.534545454545455,13.0,360.6036363636363,25.34,51.0,50.0,-0.15727272727272726,531.4809090909091,40.0,3.232727272727273,1.0,363.1318181818182,1.12,1175.2145454545455,0.06727272727272728,16.25,0.0,85.0,1224.7118181818182,40.1,48.35636363636363,50.721818181818186,34.18,34.53,33.085454545454546,31.56090909090909,32.03727272727273,41.25,38.92636363636364,27.586363636363636,22.60363636363636,21.033636363636365,22.795454545454547,48.67,30.95,29.9,30.16,28.64181818181818,40.900909090909096,57.27090909090909,42.0,14.0,88.5,8
3039,0.0,3.8899999999999997,4.0,-19.871111111111112,13.0,361.32222222222225,25.34,51.0,50.0,-0.18000000000000002,531.4644444444444,40.0,3.73,1.0,364.0,1.208888888888889,1388.5966666666668,-0.026666666666666665,10.520000000000001,0.0,85.0,1400.0,40.1,48.4,50.67,34.13333333333333,34.53,33.04,31.61111111111111,31.989999999999995,41.20333333333333,38.89,27.412222222222223,22.515555555555554,21.0,22.88222222222222,48.67,30.950000000000003,29.899999999999995,30.11777777777778,28.625555555555554,41.04888888888889,57.47555555555555,42.0,14.0,88.5,8
3040,0.0,3.89,4.0,-21.953636363636363,13.0,361.15909090909093,25.34,51.0,50.0,-0.2609090909090909,531.4472727272728,40.0,3.75,1.0,364.0,1.3381818181818181,1400.0,0.011818181818181821,12.123636363636365,0.0,85.0,1400.0,40.1,48.36363636363637,50.67,34.09,34.53,33.085454545454546,31.595454545454547,31.99,41.24636363636363,38.83909090909091,27.324545454545454,22.42909090909091,21.05,22.865454545454547,48.67,30.95,29.9,30.069999999999997,28.59090909090909,41.551818181818184,57.59090909090909,42.0,14.0,88.5,8
3041,0.0,3.8899999999999997,4.0,-23.03222222222222,13.0,361.03333333333336,25.34,51.0,50.0,-0.15888888888888889,531.4311111111111,40.0,3.75,1.0,364.0,1.36,1400.0,0.07444444444444445,12.353333333333333,0.0,85.0,1400.0,40.1,48.32,50.63444444444444,34.09,34.577777777777776,33.13,31.61111111111111,31.989999999999995,41.29,38.85444444444445,27.28,22.34222222222222,21.188888888888886,22.77777777777778,48.67,30.950000000000003,29.899999999999995,30.07,28.643333333333334,41.66888888888889,57.76888888888888,42.0,14.0,88.5,8
3042,0.0,3.89,4.0,-22.478181818181817,13.0,361.05454545454546,25.34,51.0,50.0,-0.15,531.4145454545454,40.0,3.75,1.0,364.0,1.36,1400.0,0.006363636363636363,12.657272727272726,0.0,85.0,1400.0,40.1,48.32,50.59,34.09,34.56181818181818,33.085454545454546,31.594545454545457,31.99,41.25,38.88909090909091,27.237272727272728,22.255454545454544,21.154545454545453,22.59,48.626363636363635,30.95,29.9,30.069999999999997,28.680000000000003,41.664545454545454,57.93454545454545,42.0,14.0,88.5,8
3043,0.0,3.8899999999999997,4.0,-23.785555555555554,13.0,360.93333333333334,25.34,51.0,50.0,-0.15,531.3966666666666,40.0,3.75,1.0,363.74888888888887,1.36,1400.0,0.03666666666666667,13.297777777777778,0.0,85.0,1400.0,40.1,48.32,50.62444444444444,34.09,34.53,33.04,31.559999999999995,31.989999999999995,41.25,38.83777777777778,27.151111111111113,22.22,21.03222222222222,22.586666666666666,48.53888888888889,30.950000000000003,29.899999999999995,30.11777777777778,28.68,42.03888888888889,58.142222222222216,42.0,14.0,88.5,8
3044,0.0,3.89,4.0,-25.30909090909091,13.0,360.8272727272727,25.34,51.0,50.0,-0.12000000000000001,531.3809090909091,40.0,3.75,1.0,363.29636363636365,1.36,1400.0,0.14363636363636365,14.859090909090908,0.0,85.0,1400.0,40.1,48.32,50.67,34.13363636363636,34.53,33.04,31.56,31.99,41.20363636363636,38.8,27.019090909090906,22.166363636363638,21.099090909090908,22.606363636363636,48.49090909090909,30.991818181818186,29.9,30.16,28.680000000000003,41.38999999999999,58.36909090909091,42.0,14.0,88.5,8
3045,0.0,3.8899999999999997,4.0,-16.20777777777778,13.0,361.72222222222223,25.34,51.0,50.0,-0.03777777777777778,531.3644444444444,40.0,3.75,1.0,364.0,1.36,1391.3777777777777,-0.051111111111111114,7.717777777777779,0.0,85.0,1400.0,40.0,48.27666666666667,50.67,34.13333333333333,34.53,33.04,31.559999999999995,31.989999999999995,41.16,38.8,26.93,22.07888888888889,21.17,22.673333333333332,48.53,30.991111111111113,29.899999999999995,30.16,28.68,37.72222222222222,58.39,42.0,14.0,88.5,8
3046,0.0,3.89,4.0,-17.331818181818182,13.0,361.6636363636364,25.34,51.0,50.0,-0.15727272727272726,531.3472727272728,40.0,3.75,1.0,364.0,1.36,1399.780909090909,0.013636363636363636,8.454545454545455,0.0,85.0,1400.0,40.0,48.23,50.67,34.13363636363636,34.53,33.04,31.61,31.99,41.11545454545455,38.75181818181818,26.976363636363637,22.04,21.17,22.845454545454547,48.57909090909091,30.991818181818186,29.9,30.16,28.679090909090913,39.38636363636363,58.18636363636363,42.0,14.0,88.5,8
3047,0.0,3.8899999999999997,4.0,-19.619999999999997,13.0,361.4555555555555,25.34,51.0,50.0,-0.2111111111111111,531.3311111111111,40.0,3.75,1.0,364.0,1.36,1400.0,0.016666666666666663,10.237777777777778,0.0,85.0,1400.0,40.0,48.23,50.63444444444444,34.18,34.53,33.04,31.59333333333333,31.989999999999995,41.07,38.76777777777777,27.063333333333333,21.993333333333332,21.17,22.92,48.58,31.029999999999998,29.899999999999995,30.16,28.625555555555554,41.07555555555555,58.06888888888889,42.0,14.0,88.5,8
3048,0.0,3.89,4.0,-20.474545454545453,13.0,361.3954545454545,25.34,51.0,50.0,-0.17545454545454547,531.3145454545455,40.0,3.75,1.0,364.0,1.36,1400.0,0.02727272727272727,10.789090909090909,0.0,85.0,1400.0,40.0,48.23,50.625454545454545,34.18,34.53,33.085454545454546,31.56,31.99090909090909,41.07,38.85454545454545,27.150909090909092,21.96090909090909,21.224545454545453,22.96818181818182,48.58,31.030000000000005,29.9,30.16,28.64272727272727,41.18636363636364,58.11181818181819,42.0,14.0,88.5,8
3049,0.0,3.8899999999999997,4.0,-13.55111111111111,13.0,362.06666666666666,25.34,51.0,50.0,-0.2111111111111111,531.2966666666666,40.0,3.75,1.0,364.4711111111111,1.36,1391.3933333333334,-0.02,5.7844444444444445,0.0,85.0,1400.0,40.0,48.23,50.63444444444444,34.18,34.53,33.08555555555555,31.559999999999995,32.037777777777784,41.11555555555556,38.94222222222223,27.237777777777776,22.008888888888887,21.31222222222222,22.953333333333333,48.53888888888889,31.029999999999998,29.899999999999995,30.16,28.68,34.562222222222225,58.041111111111114,42.0,14.0,88.5,8
3050,0.0,3.89,4.0,-10.019090909090908,13.0,362.46818181818185,25.34,51.0,50.0,-0.14181818181818182,531.2809090909091,40.0,3.75,1.0,365.0,1.36,1397.5036363636364,-0.1527272727272727,2.772727272727273,0.0,85.0,1400.0,40.0,48.23,50.625454545454545,34.18,34.57636363636364,33.085454545454546,31.56,32.03727272727273,41.16,38.97909090909091,27.325454545454544,22.04090909090909,21.35,22.920909090909092,48.49090909090909,31.030000000000005,29.9,30.16,28.680000000000003,33.88454545454545,57.58636363636364,42.0,14.0,88.5,8
3051,0.0,3.8899999999999997,4.0,-11.446666666666665,13.0,362.3722222222222,25.34,51.0,50.0,-0.09555555555555556,531.2644444444445,40.0,3.75,1.0,365.0,1.36,1389.7166666666667,-0.14666666666666667,3.8177777777777777,0.0,85.0,1400.0,40.0,48.23,50.67,34.18,34.61,33.08555555555555,31.559999999999995,31.989999999999995,41.20333333333333,38.925555555555555,27.413333333333334,22.096666666666668,21.35,22.968888888888888,48.53,31.029999999999998,29.899999999999995,30.20555555555556,28.68,34.873333333333335,56.82888888888888,42.0,14.0,88.5,8
3052,0.0,3.889090909090909,4.0,-12.280909090909091,13.0,362.29545454545456,25.34,51.0,50.0,-0.14454545454545453,531.2472727272727,40.0,3.75,1.0,365.0,1.362727272727273,1396.1318181818183,-0.1590909090909091,4.743636363636363,0.0,85.0,1400.0,40.0,48.190909090909095,50.67,34.18,34.56181818181818,33.085454545454546,31.56,32.03818181818182,41.20363636363636,38.94,27.5,22.079090909090908,21.349090909090908,22.849090909090908,48.57909090909091,31.030000000000005,29.94454545454545,30.205454545454543,28.680000000000003,35.45909090909091,56.591818181818184,42.0,14.0,88.5,8
3053,0.0,3.8377777777777777,4.0,-11.072222222222221,13.0,362.45000000000005,25.34,51.0,50.0,-0.16666666666666666,531.2311111111111,40.00333333333333,3.75,1.0,365.0,1.37,1390.2844444444445,-0.1611111111111111,3.611111111111111,0.0,85.0,1400.0,40.0,48.18111111111111,50.67,34.18,34.577777777777776,33.13,31.559999999999995,32.08,41.20333333333333,38.873333333333335,27.54,21.993333333333332,21.294444444444444,22.63888888888889,48.53888888888889,31.077777777777776,29.943333333333335,30.16,28.68,34.3,56.21777777777778,42.0,14.0,88.5,8
3054,0.0,3.8,4.0,-11.088181818181818,13.0,362.5,25.34363636363636,51.0,50.0,-0.18999999999999997,531.2145454545455,40.309999999999995,3.75,1.0,365.0,1.3736363636363635,1397.04,-0.16090909090909092,3.4472727272727273,0.0,85.0,1400.0,40.0,48.190000000000005,50.67,34.13363636363636,34.56181818181818,33.13,31.56,32.03818181818182,41.20363636363636,38.8,27.586363636363636,21.907272727272726,21.105454545454545,22.466363636363635,48.49090909090909,31.12,29.94454545454545,30.16,28.680000000000003,34.299090909090914,55.85,42.0,14.0,88.5,8
3055,0.0,3.7999999999999994,4.0,-9.207777777777778,13.0,362.71666666666664,25.448888888888888,51.0,50.0,-0.1,531.1966666666667,40.17333333333333,3.75,1.0,365.0411111111111,1.38,1395.5477777777778,-0.14666666666666667,2.4166666666666665,0.0,85.0,1400.0,40.0,48.14,50.67,34.13333333333333,34.53,33.13,31.559999999999995,32.037777777777784,41.20333333333333,38.8,27.586666666666666,21.922222222222224,21.0,22.49888888888889,48.49,31.119999999999997,29.989999999999995,30.20555555555556,28.68,31.974444444444444,55.434444444444445,42.0,14.0,88.5,8
3056,0.0,3.8,4.0,-4.288181818181818,13.0,363.21818181818185,25.51,51.0,50.0,-0.14454545454545453,531.180909090909,40.0,3.75,1.0,365.98818181818183,1.3845454545454545,1400.0,-0.17272727272727273,-0.8881818181818182,0.0,85.0,1400.0,40.0,48.18090909090909,50.63363636363636,34.18,34.53,33.13,31.56090909090909,32.08,41.20363636363636,38.802727272727275,27.49909090909091,22.008181818181818,21.151818181818182,22.61909090909091,48.49,31.12,29.99,30.25,28.680909090909093,28.746363636363636,54.79272727272728,42.0,14.0,88.5,8
3057,0.0,3.7999999999999994,4.0,4.518888888888889,13.0,364.14222222222224,25.51,51.0,50.0,-0.15,531.1644444444444,40.00333333333333,3.75,1.0,366.51222222222225,1.39,1400.0,-0.36000000000000004,-8.12,0.0,85.0,1400.0,40.0,48.191111111111105,50.59,34.18,34.577777777777776,33.13,31.61111111111111,32.08,41.16,38.958888888888886,27.412222222222223,22.04,21.26,22.551111111111112,48.49,31.119999999999997,29.989999999999995,30.25,28.731111111111108,24.816666666666666,53.98444444444445,42.0,14.0,88.5,8
3058,0.0,3.852727272727273,4.0,29.44090909090909,13.0,366.68636363636364,25.51,51.0,50.0,-0.13454545454545455,531.1472727272727,40.32,3.75,1.0,369.48636363636365,1.3954545454545455,1400.0,-0.7636363636363637,-30.23818181818182,0.0,85.0,1400.0,40.0,48.14090909090908,50.59,34.22090909090909,34.61,33.13,31.65,32.08,41.20363636363636,38.96272727272727,27.37,21.993636363636366,21.207272727272727,22.585454545454546,48.49,31.12,29.99,30.25,28.769999999999996,15.957272727272727,51.940909090909095,42.0,14.0,88.5,8
3059,0.0,3.8377777777777777,4.0,28.97555555555555,13.0,366.8611111111111,25.51,51.0,50.0,-0.09555555555555556,531.1311111111112,40.5,3.75,1.0,369.7366666666667,1.4,1400.0,-0.7722222222222223,-32.56666666666667,0.0,85.0,1400.0,40.0,48.14,50.59,34.221111111111114,34.61,33.13,31.649999999999995,32.08,41.25,38.89,27.325555555555557,21.905555555555555,21.17,22.66,48.49,31.165555555555557,29.989999999999995,30.25,28.77,16.24111111111111,49.123333333333335,42.0,14.0,88.5,8
3060,0.0,3.852727272727273,4.0,22.03090909090909,13.0,366.30181818181813,25.51,51.0,50.0,-0.1781818181818182,531.1145454545455,40.5,3.75,1.0,369.01272727272726,1.4,1400.0,-0.7281818181818182,-28.188181818181818,0.0,85.0,1400.0,40.0,48.13999999999999,50.59,34.18,34.60909090909091,33.13,31.65,32.08,41.29090909090909,38.940909090909095,27.280000000000005,21.87,21.11909090909091,22.706363636363637,48.49,31.21,29.99,30.25,28.814545454545453,17.873636363636365,46.63090909090909,42.0,14.0,88.5,8
